n_dimension,learning_rate,decay,max_iteration,starting_projection,dataset,stress,fixed_axis,excluded_fixed_axis_from_dataset,scaler,z_axis_moving_range
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,65,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,65,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,66,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,66,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,66,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.814973642127395,67,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8109181693184947,67,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8067969351125304,67,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.816239480320582,68,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.814683652270887,68,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8201960427705696,68,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7838059885427434,69,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8006377751600987,69,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8067152939720719,69,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8018514980912433,70,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8143234972639735,70,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8064127591330615,70,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8107890131542289,71,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8082853500297342,71,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8085561830200039,71,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7754912700336916,72,NO,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8004618160316971,72,NO,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7967434575070685,72,NO,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,whr2019_included,0.4371728688618442,0,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,whr2019_included,0.4551190162006731,0,YES,"(0, 1)","(-0.2, 0.2)"
